Kind,Name,SumCyclomatic,AvgEssential,MaxInheritanceTree,PercentLackOfCohesion,CountClassDerived,CountClassCoupled,CountDeclMethod,Essential,CountLineCode
Public Method,org.junit.platform.engine.UniqueId.Segment.toString,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.UniqueId.append,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueId.append,1,,,,,,,1.0,7.0
Public Method,org.junit.platform.engine.UniqueId.appendEngine,1,,,,,,,1.0,3.0
Protected Method,org.junit.platform.engine.UniqueId.clone,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueId.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.UniqueId.getEngineId,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueId.getLastSegment,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueId.getSegments,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueId.hasPrefix,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.UniqueId.hashCode,3,,,,,,,1.0,11.0
Public Method,org.junit.platform.engine.UniqueId.removeLastSegment,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.UniqueId.toString,3,,,,,,,1.0,9.0
Private Method,org.junit.platform.engine.UniqueIdFormat.checkAllowed,1,,,,,,,1.0,7.0
Private Method,org.junit.platform.engine.UniqueIdFormat.checkDoesNotContain,2,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.UniqueIdFormat.createSegment,2,,,,,,,1.0,9.0
Private Method,org.junit.platform.engine.UniqueIdFormat.describe,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.UniqueIdFormat.encode,3,,,,,,,3.0,13.0
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithCustomFormat.getEngineUid,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithCustomFormat.getFormat,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithCustomFormat.getMethodUid,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithDefaultFormat.getEngineUid,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithDefaultFormat.getFormat,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.UniqueIdFormatTests.ParsingWithDefaultFormat.getMethodUid,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.UniqueIdTests.assertSegment,1,,,,,,,1.0,4.0
Protected Method,org.junit.platform.engine.discovery.AbstractClassNameFilter.findMatchingPattern,2,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.discovery.ClassSelector,13,1.0,1.0,41.0,0.0,10.0,8.0,,55.0
Public Method,org.junit.platform.engine.discovery.ClassSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.ClassSelector.getClassLoader,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClassSelector.getClassName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClassSelector.getJavaClass,4,,,,,,,1.0,10.0
Public Method,org.junit.platform.engine.discovery.ClassSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClassSelector.toString,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.discovery.ClasspathResourceSelector,9,1.0,1.0,16.0,0.0,7.0,6.0,,38.0
Public Method,org.junit.platform.engine.discovery.ClasspathResourceSelector.equals,3,,,,,,,3.0,11.0
Public Method,org.junit.platform.engine.discovery.ClasspathResourceSelector.getClasspathResourceName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClasspathResourceSelector.getPosition,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClasspathResourceSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClasspathResourceSelector.toString,1,,,,,,,1.0,4.0
Public Class,org.junit.platform.engine.discovery.ClasspathRootSelector,7,1.0,1.0,0.0,0.0,6.0,5.0,,30.0
Public Method,org.junit.platform.engine.discovery.ClasspathRootSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.ClasspathRootSelector.getClasspathRoot,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClasspathRootSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ClasspathRootSelector.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.discovery.DirectorySelector,9,1.0,1.0,0.0,0.0,8.0,7.0,,36.0
Public Method,org.junit.platform.engine.discovery.DirectorySelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.DirectorySelector.getDirectory,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.DirectorySelector.getPath,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.DirectorySelector.getRawPath,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.DirectorySelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.DirectorySelector.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.discovery.DiscoverySelectors,49,1.0,1.0,0.0,0.0,33.0,44.0,,261.0
Private Method,org.junit.platform.engine.discovery.DiscoverySelectorsTests.SelectMethodTests.assertSelectMethodByFullyQualifiedName,1,,,,,,,1.0,8.0
Private Method,org.junit.platform.engine.discovery.DiscoverySelectorsTests.SelectMethodTests.assertSelectMethodByFullyQualifiedName,1,,,,,,,1.0,9.0
Private Method,org.junit.platform.engine.discovery.DiscoverySelectorsTests.SelectMethodTests.assertSelectMethodByFullyQualifiedName,1,,,,,,,1.0,9.0
Private Method,org.junit.platform.engine.discovery.DiscoverySelectorsTests.assertViolatesPrecondition,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ExcludeClassNameFilter.apply,3,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.discovery.ExcludeClassNameFilter.formatExclusionReason,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.discovery.ExcludeClassNameFilter.formatInclusionReason,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ExcludeClassNameFilter.toPredicate,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ExcludeClassNameFilter.toString,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.discovery.ExcludePackageNameFilter.apply,3,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.discovery.ExcludePackageNameFilter.findMatchingName,2,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.discovery.ExcludePackageNameFilter.formatExclusionReason,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.discovery.ExcludePackageNameFilter.formatInclusionReason,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.discovery.ExcludePackageNameFilter.toPredicate,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ExcludePackageNameFilter.toString,1,,,,,,,1.0,5.0
Public Class,org.junit.platform.engine.discovery.FilePosition,22,1.0,1.0,44.0,0.0,11.0,10.0,,82.0
Public Method,org.junit.platform.engine.discovery.FilePosition.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.FilePosition.getColumn,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FilePosition.getLine,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FilePosition.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FilePosition.toString,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.discovery.FileSelector,10,1.0,1.0,25.0,0.0,10.0,8.0,,41.0
Public Method,org.junit.platform.engine.discovery.FileSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.FileSelector.getFile,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FileSelector.getPath,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FileSelector.getPosition,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FileSelector.getRawPath,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FileSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.FileSelector.toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.IncludeClassNameFilter.apply,3,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.discovery.IncludeClassNameFilter.formatExclusionReason,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.discovery.IncludeClassNameFilter.formatInclusionReason,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.IncludeClassNameFilter.toPredicate,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.IncludeClassNameFilter.toString,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.discovery.IncludePackageNameFilter.apply,3,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.discovery.IncludePackageNameFilter.findMatchingName,2,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.discovery.IncludePackageNameFilter.formatExclusionReason,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.discovery.IncludePackageNameFilter.formatInclusionReason,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.IncludePackageNameFilter.toPredicate,2,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.IncludePackageNameFilter.toString,1,,,,,,,1.0,5.0
Public Class,org.junit.platform.engine.discovery.IterationSelector,9,1.0,1.0,28.0,0.0,8.0,7.0,,41.0
Public Method,org.junit.platform.engine.discovery.IterationSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.IterationSelector.getIterationIndices,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.IterationSelector.getParentSelector,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.IterationSelector.hashCode,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.discovery.IterationSelector.toSortedSet,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.discovery.IterationSelector.toString,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.discovery.MethodSelector,29,1.0,1.0,61.0,0.0,13.0,19.0,,141.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.equals,3,,,,,,,3.0,12.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getClassLoader,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getClassName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getJavaClass,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getJavaMethod,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getMethodName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getMethodParameterTypes,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getParameterTypeNames,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.getParameterTypes,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.hashCode,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.discovery.MethodSelector.lazyLoadJavaClass,4,,,,,,,1.0,9.0
Private Method,org.junit.platform.engine.discovery.MethodSelector.lazyLoadJavaMethod,5,,,,,,,1.0,19.0
Private Method,org.junit.platform.engine.discovery.MethodSelector.lazyLoadParameterTypes,2,,,,,,,1.0,7.0
Public Method,org.junit.platform.engine.discovery.MethodSelector.toString,1,,,,,,,1.0,8.0
Public Class,org.junit.platform.engine.discovery.ModuleSelector,7,1.0,1.0,0.0,0.0,5.0,5.0,,30.0
Public Method,org.junit.platform.engine.discovery.ModuleSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.ModuleSelector.getModuleName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ModuleSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.ModuleSelector.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.discovery.NestedClassSelector,13,1.0,1.0,50.0,0.0,10.0,10.0,,57.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.equals,3,,,,,,,3.0,11.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.getClassLoader,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.getEnclosingClassNames,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.getEnclosingClasses,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.getNestedClass,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.getNestedClassName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedClassSelector.toString,1,,,,,,,1.0,7.0
Public Class,org.junit.platform.engine.discovery.NestedMethodSelector,20,1.0,1.0,36.0,0.0,12.0,18.0,,89.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.equals,3,,,,,,,3.0,11.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getClassLoader,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getEnclosingClassNames,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getEnclosingClasses,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getMethod,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getMethodName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getMethodParameterTypes,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getNestedClass,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getNestedClassName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getParameterTypeNames,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.getParameterTypes,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.NestedMethodSelector.toString,1,,,,,,,1.0,9.0
Public Class,org.junit.platform.engine.discovery.PackageSelector,7,1.0,1.0,0.0,0.0,5.0,5.0,,30.0
Public Method,org.junit.platform.engine.discovery.PackageSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.PackageSelector.getPackageName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.PackageSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.PackageSelector.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.discovery.UniqueIdSelector,7,1.0,1.0,0.0,0.0,6.0,5.0,,30.0
Public Method,org.junit.platform.engine.discovery.UniqueIdSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.UniqueIdSelector.getUniqueId,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.UniqueIdSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.UniqueIdSelector.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.discovery.UriSelector,7,1.0,1.0,0.0,0.0,6.0,5.0,,30.0
Public Method,org.junit.platform.engine.discovery.UriSelector.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.discovery.UriSelector.getUri,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.UriSelector.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.discovery.UriSelector.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.reporting.ReportEntry,7,1.0,1.0,64.0,0.0,10.0,7.0,,37.0
Private Method,org.junit.platform.engine.reporting.ReportEntry.add,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.reporting.ReportEntry.getKeyValuePairs,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.reporting.ReportEntry.getTimestamp,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.reporting.ReportEntry.toString,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.support.config.PrefixedConfigurationParameters,7,1.0,1.0,42.0,0.0,7.0,7.0,,32.0
Public Method,org.junit.platform.engine.support.config.PrefixedConfigurationParameters.get,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.config.PrefixedConfigurationParameters.getBoolean,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.config.PrefixedConfigurationParameters.keySet,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.config.PrefixedConfigurationParameters.prefixed,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.config.PrefixedConfigurationParameters.size,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.addChild,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.findByUniqueId,3,,,,,,,1.0,11.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.getChildren,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.getDisplayName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.getParent,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.getSource,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.getTags,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.getUniqueId,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.removeChild,1,,,,,,,1.0,5.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.removeFromHierarchy,2,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.setParent,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptor.toString,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.descriptor.AbstractTestDescriptorTests.getAncestorsUniqueIds,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.descriptor.AbstractTestSourceTests.assertToString,1,,,,,,,1.0,4.0
Private Method,org.junit.platform.engine.support.descriptor.AbstractTestSourceTests.deserialize,1,,,,,,,1.0,5.0
Private Method,org.junit.platform.engine.support.descriptor.AbstractTestSourceTests.serialize,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.support.descriptor.ClassSource,21,1.0,1.0,66.0,0.0,13.0,15.0,,84.0
Public Method,org.junit.platform.engine.support.descriptor.ClassSource.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.ClassSource.getClassName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.ClassSource.getJavaClass,3,,,,,,,1.0,7.0
Public Method,org.junit.platform.engine.support.descriptor.ClassSource.getPosition,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.ClassSource.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.ClassSource.toString,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.support.descriptor.ClasspathResourceSource,14,1.0,1.0,50.0,0.0,10.0,10.0,,59.0
Public Method,org.junit.platform.engine.support.descriptor.ClasspathResourceSource.equals,3,,,,,,,3.0,11.0
Public Method,org.junit.platform.engine.support.descriptor.ClasspathResourceSource.getClasspathResourceName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.ClasspathResourceSource.getPosition,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.ClasspathResourceSource.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.ClasspathResourceSource.toString,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.support.descriptor.CompositeTestSource,8,1.0,1.0,16.0,0.0,8.0,6.0,,35.0
Public Method,org.junit.platform.engine.support.descriptor.CompositeTestSource.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.CompositeTestSource.getSources,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.CompositeTestSource.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.CompositeTestSource.toString,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DefaultUriSource.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.DefaultUriSource.getUri,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DefaultUriSource.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DefaultUriSource.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.descriptor.DemoClassTestDescriptor,5,1.0,2.0,33.0,0.0,12.0,3.0,,29.0
Public Method,org.junit.platform.engine.support.descriptor.DemoClassTestDescriptor.getTags,3,,,,,,,1.0,15.0
Public Method,org.junit.platform.engine.support.descriptor.DemoClassTestDescriptor.getType,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.descriptor.DemoMethodTestDescriptor,8,1.0,2.0,50.0,0.0,14.0,5.0,,41.0
Public Method,org.junit.platform.engine.support.descriptor.DemoMethodTestDescriptor.getTags,4,,,,,,,1.0,17.0
Public Method,org.junit.platform.engine.support.descriptor.DemoMethodTestDescriptor.getTestClass,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DemoMethodTestDescriptor.getTestMethod,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DemoMethodTestDescriptor.getType,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.descriptor.DirectorySource,10,1.0,1.0,28.0,0.0,8.0,7.0,,43.0
Public Method,org.junit.platform.engine.support.descriptor.DirectorySource.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.DirectorySource.getFile,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DirectorySource.getUri,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DirectorySource.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.DirectorySource.toString,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.descriptor.EngineDescriptor,2,1.0,2.0,0.0,5.0,4.0,2.0,,9.0
Public Method,org.junit.platform.engine.support.descriptor.EngineDescriptor.getType,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.descriptor.FilePosition,22,1.0,1.0,44.0,0.0,11.0,10.0,,82.0
Public Method,org.junit.platform.engine.support.descriptor.FilePosition.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.FilePosition.getColumn,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.FilePosition.getLine,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.FilePosition.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.FilePosition.toString,1,,,,,,,1.0,6.0
Public Class,org.junit.platform.engine.support.descriptor.FileSource,13,1.0,1.0,50.0,0.0,11.0,10.0,,57.0
Public Method,org.junit.platform.engine.support.descriptor.FileSource.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.FileSource.getFile,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.FileSource.getPosition,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.FileSource.getUri,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.FileSource.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.FileSource.toString,1,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.support.descriptor.GroupDescriptor.getType,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.LeafDescriptor.getType,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.descriptor.MethodSource,27,1.0,1.0,70.0,0.0,13.0,19.0,,115.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.equals,3,,,,,,,3.0,12.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.getClassName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.getJavaClass,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.getJavaMethod,1,,,,,,,1.0,4.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.getMethodName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.getMethodParameterTypes,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.hashCode,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.descriptor.MethodSource.lazyLoadJavaClass,3,,,,,,,1.0,6.0
Private Method,org.junit.platform.engine.support.descriptor.MethodSource.lazyLoadJavaMethod,5,,,,,,,1.0,18.0
Public Method,org.junit.platform.engine.support.descriptor.MethodSource.toString,1,,,,,,,1.0,7.0
Private Method,org.junit.platform.engine.support.descriptor.MethodSourceTests.getMethod,1,,,,,,,1.0,3.0
Public Class,org.junit.platform.engine.support.descriptor.PackageSource,10,1.0,1.0,37.0,0.0,6.0,8.0,,38.0
Public Method,org.junit.platform.engine.support.descriptor.PackageSource.equals,3,,,,,,,3.0,10.0
Public Method,org.junit.platform.engine.support.descriptor.PackageSource.getPackageName,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.PackageSource.hashCode,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.descriptor.PackageSource.toString,1,,,,,,,1.0,3.0
Private Method,org.junit.platform.engine.support.discovery.ClassContainerSelectorResolver.classSelectors,2,,,,,,,1.0,6.0
Public Method,org.junit.platform.engine.support.discovery.ClassContainerSelectorResolver.resolve,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.ClassContainerSelectorResolver.resolve,1,,,,,,,1.0,3.0
Public Method,org.junit.platform.engine.support.discovery.ClassContainerSelectorResolver.resolve,1,,,,,,,1.0,3.0
Private Class,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.DefaultContext,13,1.0,1.0,40.0,0.0,15.0,5.0,,53.0
Public Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.DefaultContext.resolve,4,,,,,,,1.0,18.0
Private Method,org.junit.platform.engine.support.discovery.EngineDiscoveryRequestResolution.enqueueAdditionalSelectors,3,,,,,,,1.0,11.0
